creation_time,insertday,inserthour,tablename,source,count_split,count_filter,count_parsed,count_errors,count_rows,count_df_initial,count_df_enriched,count_df_distinct,year,month,day,hour
2024-10-01 00:11:04.818,20240930,23,ODI_ROAMING_IN,/elink/roaming_in,20936,20933,20933,0,20933,20933,20926,18813,2024,9,30,23
2024-10-01 00:17:39.564,20240930,23,ODI_RECHARGE,/pps/recharge_87,10,10,10,0,10,10,10,10,2024,9,30,23
2024-10-01 00:42:41.022,20240930,23,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,175112,0,175112,0,175112,175112,175112,175112,2024,9,30,23
2024-09-30 04:11:21.049,20240930,03,ODI_PREPAID_VOICE,/pps/voice,55292,55292,55292,0,55292,55292,55292,55292,2024,9,30,3
2024-09-30 04:17:58.083,20240930,03,ODI_RECHARGE,/pps/recharge_86,114,114,114,0,114,114,114,114,2024,9,30,3
2024-09-30 04:11:22.355,20240930,03,ODI_SMS_OUT,/pps/sms,2477,2477,2477,0,2477,2477,2478,2402,2024,9,30,3
2024-09-30 04:17:14.832,20240930,03,ODI_RECHARGE,/pps/recharge_811,11,11,11,0,11,11,11,11,2024,9,30,3
2024-09-30 04:17:53.936,20240930,03,ODI_RECHARGE,/pps/recharge_85,290,290,290,0,290,290,290,290,2024,9,30,3
2024-09-30 04:44:14.413,20240930,03,ODI_DATA,/bscs/postpaid_data,464115,0,464115,0,464115,464115,464115,464114,2024,9,30,3
2024-09-30 04:17:15.847,20240930,03,ODI_RECHARGE,/pps/recharge_81,2223,2223,2223,0,2223,2223,2223,2223,2024,9,30,3
2024-09-30 04:19:47.964,20240930,03,ODI_RECHARGE,/pps/recharge_83,212,212,212,0,212,212,212,212,2024,9,30,3
2024-09-30 04:17:18.105,20240930,03,ODI_RECHARGE,/pps/recharge_82,81,81,81,0,81,81,81,81,2024,9,30,3
2024-09-30 04:41:49.287,20240930,03,ODI_ROAMING_OUT,/bscs/roaming_out,48,0,48,0,48,48,48,48,2024,9,30,3
2024-09-30 04:19:30.304,20240930,03,ODI_INTERCO,/ict/interco,766881,0,618035,0,618035,618035,618035,617020,2024,9,30,3
2024-09-30 04:19:17.17,20240930,03,ODI_RECHARGE,/pps/recharge_84,22,22,22,0,22,22,22,22,2024,9,30,3
2024-09-30 04:11:36.997,20240930,03,ODI_DATA,/pps/data,778067,778067,778067,0,778067,778067,762836,762836,2024,9,30,3
2024-09-30 04:42:12.923,20240930,03,ODI_SMS_OUT,/bscs/sms_out,3528,0,3528,0,3528,3528,3528,2770,2024,9,30,3
2024-09-30 04:17:38.502,20240930,03,ODI_RECHARGE,/pps/recharge_89,74,74,74,0,74,74,74,74,2024,9,30,3
2024-09-30 04:17:38.046,20240930,03,ODI_RECHARGE,/pps/recharge_87,2,2,2,0,2,2,2,2,2024,9,30,3
2024-09-30 04:11:02.595,20240930,03,ODI_ROAMING_IN,/elink/roaming_in,9702,9702,9702,0,9702,9702,9696,8963,2024,9,30,3
2024-09-30 04:42:27.158,20240930,03,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,16325,0,16325,0,16325,16325,16325,16325,2024,9,30,3
2024-09-30 05:26:13.348,20240930,04,ODI_RECHARGE,/pps/recharge_83,154,154,154,0,154,154,154,154,2024,9,30,4
2024-09-30 05:11:49.844,20240930,04,ODI_DATA,/pps/data,698324,698324,698324,0,698324,698324,687343,687343,2024,9,30,4
2024-09-30 05:17:47.229,20240930,04,ODI_RECHARGE,/pps/recharge_86,68,68,68,0,68,68,68,68,2024,9,30,4
2024-09-30 05:17:45.044,20240930,04,ODI_RECHARGE,/pps/recharge_85,207,207,207,0,207,207,207,207,2024,9,30,4
2024-09-30 05:17:14.588,20240930,04,ODI_RECHARGE,/pps/recharge_81,1304,1304,1304,0,1304,1304,1304,1304,2024,9,30,4
2024-09-30 05:17:06.705,20240930,04,ODI_RECHARGE,/pps/recharge_82,55,55,55,0,55,55,55,55,2024,9,30,4
2024-09-30 05:17:14.31,20240930,04,ODI_RECHARGE,/pps/recharge_811,10,10,10,0,10,10,10,10,2024,9,30,4
2024-09-30 05:11:17.331,20240930,04,ODI_SMS_OUT,/pps/sms,1498,1498,1498,0,1498,1498,1498,1452,2024,9,30,4
2024-09-30 05:11:06.149,20240930,04,ODI_ROAMING_IN,/elink/roaming_in,10058,10054,10054,0,10054,10054,10048,9388,2024,9,30,4
2024-09-30 05:43:58.609,20240930,04,ODI_DATA,/bscs/postpaid_data,412395,0,412395,0,412395,412395,412395,412395,2024,9,30,4
2024-09-30 05:25:12.508,20240930,04,ODI_RECHARGE,/pps/recharge_84,17,17,17,0,17,17,17,17,2024,9,30,4
2024-09-30 05:17:28.859,20240930,04,ODI_RECHARGE,/pps/recharge_89,63,63,63,0,63,63,63,63,2024,9,30,4
2024-09-30 05:42:15.819,20240930,04,ODI_SMS_OUT,/bscs/sms_out,2933,0,2933,0,2933,2933,2933,2239,2024,9,30,4
2024-09-30 05:41:40.789,20240930,04,ODI_ROAMING_OUT,/bscs/roaming_out,56,0,56,0,56,56,56,56,2024,9,30,4
2024-09-30 05:11:17.071,20240930,04,ODI_PREPAID_VOICE,/pps/voice,45523,45523,45523,0,45523,45523,45523,45522,2024,9,30,4
2024-09-30 05:42:09.628,20240930,04,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,25354,0,25354,0,25354,25354,25354,25354,2024,9,30,4
2024-09-30 06:17:50.139,20240930,05,ODI_RECHARGE,/pps/recharge_85,199,199,199,0,199,199,199,199,2024,9,30,5
2024-09-30 06:11:33.906,20240930,05,ODI_DATA,/pps/data,603539,603539,603539,0,603539,603539,595652,595652,2024,9,30,5
2024-09-30 06:17:05.321,20240930,05,ODI_RECHARGE,/pps/recharge_82,36,36,36,0,36,36,36,36,2024,9,30,5
2024-09-30 06:17:32.354,20240930,05,ODI_RECHARGE,/pps/recharge_89,91,91,91,0,91,91,91,91,2024,9,30,5
2024-09-30 06:17:48.897,20240930,05,ODI_RECHARGE,/pps/recharge_86,81,81,81,0,81,81,81,81,2024,9,30,5
2024-09-30 06:17:11.499,20240930,05,ODI_RECHARGE,/pps/recharge_811,11,11,11,0,11,11,11,11,2024,9,30,5
2024-09-30 06:43:41.604,20240930,05,ODI_DATA,/bscs/postpaid_data,428194,0,428194,0,428194,428194,428194,428194,2024,9,30,5
2024-09-30 06:17:29.647,20240930,05,ODI_RECHARGE,/pps/recharge_81,1233,1233,1233,0,1233,1233,1233,1233,2024,9,30,5
2024-09-30 06:19:11.623,20240930,05,ODI_RECHARGE,/pps/recharge_84,12,12,12,0,12,12,12,12,2024,9,30,5
2024-09-30 06:42:01.646,20240930,05,ODI_SMS_OUT,/bscs/sms_out,4949,0,4949,0,4949,4949,4949,4004,2024,9,30,5
2024-09-30 06:19:49.139,20240930,05,ODI_RECHARGE,/pps/recharge_83,121,121,121,0,121,121,121,121,2024,9,30,5
2024-09-30 06:11:05.135,20240930,05,ODI_ROAMING_IN,/elink/roaming_in,10514,10514,10514,0,10514,10514,10508,9659,2024,9,30,5
2024-09-30 06:41:46.487,20240930,05,ODI_ROAMING_OUT,/bscs/roaming_out,93,0,93,0,93,93,93,93,2024,9,30,5
2024-09-30 06:11:25.529,20240930,05,ODI_PREPAID_VOICE,/pps/voice,51182,51182,51182,0,51182,51182,51182,51175,2024,9,30,5
2024-09-30 06:10:56.092,20240930,05,ODI_SMS_OUT,/pps/sms,1247,1247,1247,0,1247,1247,1250,1219,2024,9,30,5
2024-09-30 06:42:14.972,20240930,05,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,38470,0,38470,0,38470,38470,38470,38470,2024,9,30,5
2024-09-30 07:17:42.531,20240930,06,ODI_RECHARGE,/pps/recharge_85,338,338,338,0,338,338,338,338,2024,9,30,6
2024-09-30 07:17:07.892,20240930,06,ODI_RECHARGE,/pps/recharge_81,1825,1825,1825,0,1825,1825,1825,1825,2024,9,30,6
2024-09-30 07:11:10.334,20240930,06,ODI_PREPAID_VOICE,/pps/voice,82894,82894,82894,0,82894,82894,82894,82893,2024,9,30,6
2024-09-30 07:17:47.325,20240930,06,ODI_RECHARGE,/pps/recharge_89,166,166,166,0,166,166,166,166,2024,9,30,6
2024-09-30 07:42:26.992,20240930,06,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,81575,0,81575,0,81575,81575,81575,81575,2024,9,30,6
2024-09-30 07:11:04.083,20240930,06,ODI_ROAMING_IN,/elink/roaming_in,14433,14432,14432,0,14432,14432,14426,13355,2024,9,30,6
2024-09-30 07:17:07.811,20240930,06,ODI_RECHARGE,/pps/recharge_82,75,75,75,0,75,75,75,75,2024,9,30,6
2024-09-30 07:19:51.738,20240930,06,ODI_RECHARGE,/pps/recharge_83,156,156,156,0,156,156,156,156,2024,9,30,6
2024-09-30 07:42:07.756,20240930,06,ODI_SMS_OUT,/bscs/sms_out,11648,0,11648,0,11648,11648,11648,8493,2024,9,30,6
2024-09-30 07:17:13.462,20240930,06,ODI_RECHARGE,/pps/recharge_811,10,10,10,0,10,10,10,10,2024,9,30,6
2024-09-30 07:19:11.384,20240930,06,ODI_RECHARGE,/pps/recharge_84,18,18,18,0,18,18,18,18,2024,9,30,6
2024-09-30 07:17:49.213,20240930,06,ODI_RECHARGE,/pps/recharge_86,107,107,107,0,107,107,107,107,2024,9,30,6
2024-09-30 07:11:37.397,20240930,06,ODI_DATA,/pps/data,738342,738342,738342,0,738342,738342,727881,727881,2024,9,30,6
2024-09-30 07:43:47.114,20240930,06,ODI_DATA,/bscs/postpaid_data,567726,0,567726,0,567726,567726,567726,567726,2024,9,30,6
2024-09-30 07:10:58.985,20240930,06,ODI_SMS_OUT,/pps/sms,1658,1658,1658,0,1658,1658,1661,1576,2024,9,30,6
2024-09-30 07:41:58.794,20240930,06,ODI_ROAMING_OUT,/bscs/roaming_out,228,0,228,0,228,228,228,228,2024,9,30,6
2024-09-30 08:17:41.874,20240930,07,ODI_RECHARGE,/pps/recharge_85,779,779,779,0,779,779,779,779,2024,9,30,7
2024-09-30 08:17:22.476,20240930,07,ODI_RECHARGE,/pps/recharge_81,5159,5159,5159,0,5159,5159,5159,5159,2024,9,30,7
2024-09-30 08:43:12.951,20240930,07,CEM_ZTE,/zte/counterStatus,177484386,0,177459664,0,177459664,177459664,44890787,44890787,2024,9,30,7
2024-09-30 08:10:55.753,20240930,07,ODI_ROAMING_IN,/elink/roaming_in,25338,25335,25335,0,25335,25335,25329,23042,2024,9,30,7
2024-09-30 08:11:24.773,20240930,07,ODI_SMS_OUT,/pps/sms,2432,2432,2432,0,2432,2432,2433,2355,2024,9,30,7
2024-09-30 08:11:15.438,20240930,07,ODI_PREPAID_VOICE,/pps/voice,180912,180912,180912,0,180912,180912,180912,180911,2024,9,30,7
2024-09-30 08:11:43.951,20240930,07,ODI_DATA,/pps/data,986550,986550,986550,0,986550,986550,969550,969550,2024,9,30,7
2024-09-30 08:17:13.542,20240930,07,ODI_RECHARGE,/pps/recharge_82,142,142,142,0,142,142,142,142,2024,9,30,7
2024-09-30 08:17:24.916,20240930,07,ODI_RECHARGE,/pps/recharge_811,12,12,12,0,12,12,12,12,2024,9,30,7
2024-09-30 08:17:48.524,20240930,07,ODI_RECHARGE,/pps/recharge_86,251,251,251,0,251,251,251,251,2024,9,30,7
2024-09-30 08:19:47.632,20240930,07,ODI_RECHARGE,/pps/recharge_84,47,47,47,0,47,47,47,47,2024,9,30,7
2024-09-30 08:19:46.032,20240930,07,ODI_RECHARGE,/pps/recharge_83,652,652,652,0,652,652,652,652,2024,9,30,7
2024-09-30 08:42:52.912,20240930,07,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,226086,0,226086,0,226086,226086,226086,226086,2024,9,30,7
2024-09-30 08:42:19.173,20240930,07,ODI_SMS_OUT,/bscs/sms_out,22646,0,22646,0,22646,22646,22646,16316,2024,9,30,7
2024-09-30 08:41:54.032,20240930,07,ODI_ROAMING_OUT,/bscs/roaming_out,642,0,642,0,642,642,642,642,2024,9,30,7
2024-09-30 08:17:36.661,20240930,07,ODI_RECHARGE,/pps/recharge_89,573,573,573,0,573,573,573,573,2024,9,30,7
2024-09-30 08:45:00.059,20240930,07,ODI_DATA,/bscs/postpaid_data,789887,0,789887,0,789887,789887,789887,789887,2024,9,30,7
2024-09-30 09:17:04.961,20240930,08,ODI_RECHARGE,/pps/recharge_82,310,310,310,0,310,310,310,310,2024,9,30,8
2024-09-30 09:17:06.637,20240930,08,ODI_RECHARGE,/pps/recharge_811,8,8,8,0,8,8,8,8,2024,9,30,8
2024-09-30 09:43:06.266,20240930,08,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,473304,0,473304,0,473304,473304,473304,473304,2024,9,30,8
2024-09-30 09:17:49.898,20240930,08,ODI_RECHARGE,/pps/recharge_85,1284,1284,1284,0,1284,1284,1284,1284,2024,9,30,8
2024-09-30 09:11:46.149,20240930,08,ODI_DATA,/pps/data,1394119,1394119,1394119,0,1394119,1394119,1364783,1364783,2024,9,30,8
2024-09-30 09:18:41.104,20240930,08,ODI_RECHARGE,/pps/recharge_86,521,521,521,0,521,521,521,521,2024,9,30,8
2024-09-30 09:17:36.55,20240930,08,ODI_RECHARGE,/pps/recharge_87,2,2,2,0,2,2,2,2,2024,9,30,8
2024-09-30 09:19:47.907,20240930,08,ODI_RECHARGE,/pps/recharge_83,2560,2560,2560,0,2560,2560,2560,2560,2024,9,30,8
2024-09-30 09:42:07.117,20240930,08,ODI_ROAMING_OUT,/bscs/roaming_out,1370,0,1370,0,1370,1370,1370,1370,2024,9,30,8
2024-09-30 09:11:04.488,20240930,08,ODI_SMS_OUT,/pps/sms,4594,4594,4594,0,4594,4594,4597,4443,2024,9,30,8
2024-09-30 09:17:14.049,20240930,08,ODI_RECHARGE,/pps/recharge_81,12130,12130,12130,0,12130,12130,12130,12130,2024,9,30,8
2024-09-30 09:45:32.304,20240930,08,ODI_DATA,/bscs/postpaid_data,1026035,0,1026035,0,1026035,1026035,1026035,1026035,2024,9,30,8
2024-09-30 09:42:23.848,20240930,08,ODI_SMS_OUT,/bscs/sms_out,85108,0,85108,0,85108,85108,85108,51237,2024,9,30,8
2024-09-30 09:19:17.522,20240930,08,ODI_RECHARGE,/pps/recharge_84,189,189,189,0,189,189,189,189,2024,9,30,8
2024-09-30 09:18:26.698,20240930,08,ODI_RECHARGE,/pps/recharge_89,1557,1557,1557,0,1557,1557,1557,1557,2024,9,30,8
2024-09-30 09:11:33.319,20240930,08,ODI_PREPAID_VOICE,/pps/voice,380311,380311,380311,0,380311,380311,380311,380224,2024,9,30,8
2024-09-30 10:17:13.185,20240930,09,ODI_RECHARGE,/pps/recharge_82,531,531,531,0,531,531,531,531,2024,9,30,9
2024-09-30 10:17:32.62,20240930,09,ODI_RECHARGE,/pps/recharge_87,2,2,2,0,2,2,2,2,2024,9,30,9
2024-09-30 10:17:27.148,20240930,09,ODI_RECHARGE,/pps/recharge_81,18440,18440,18440,0,18440,18440,18440,18440,2024,9,30,9
2024-09-30 10:19:29.834,20240930,09,ODI_RECHARGE,/pps/recharge_84,492,492,492,0,492,492,492,492,2024,9,30,9
2024-09-30 10:45:57.851,20240930,09,ODI_DATA,/bscs/postpaid_data,1177159,0,1177159,0,1177159,1177159,1177159,1177159,2024,9,30,9
2024-09-30 10:39:46.671,20240930,09,SMC_CLIENTS4G,/smc/clients4g,35007083,0,35007083,0,35007083,35007083,35007083,35007076,2024,9,30,9
2024-09-30 10:11:25.805,20240930,09,ODI_PREPAID_VOICE,/pps/voice,614422,614422,614422,0,614422,614422,614422,614414,2024,9,30,9
2024-09-30 10:42:28.934,20240930,09,ODI_SMS_OUT,/bscs/sms_out,98214,0,98214,0,98214,98214,98214,59730,2024,9,30,9
2024-09-30 10:41:53.735,20240930,09,ODI_ROAMING_OUT,/bscs/roaming_out,1999,0,1999,0,1999,1999,1999,1999,2024,9,30,9
2024-09-30 10:43:50.327,20240930,09,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,779655,0,779655,0,779655,779655,779655,779655,2024,9,30,9
2024-09-30 10:17:12.219,20240930,09,ODI_RECHARGE,/pps/recharge_811,10,10,10,0,10,10,10,10,2024,9,30,9
2024-09-30 10:19:41.815,20240930,09,ODI_RECHARGE,/pps/recharge_83,5992,5992,5992,0,5992,5992,5992,5992,2024,9,30,9
2024-09-30 10:11:06.346,20240930,09,ODI_ROAMING_IN,/elink/roaming_in,44576,44569,44569,0,44569,44569,44563,40533,2024,9,30,9
2024-09-30 10:17:56.919,20240930,09,ODI_RECHARGE,/pps/recharge_89,3065,3065,3065,0,3065,3065,3065,3064,2024,9,30,9
2024-09-30 10:11:45.884,20240930,09,ODI_DATA,/pps/data,1655183,1655183,1655183,0,1655183,1655183,1616880,1616880,2024,9,30,9
2024-09-30 10:20:12.499,20240930,09,ODI_INTERCO,/ict/interco,1635949,0,1322865,0,1322865,1322865,1322865,1321339,2024,9,30,9
2024-09-30 10:17:47.493,20240930,09,ODI_RECHARGE,/pps/recharge_85,1949,1949,1949,0,1949,1949,1949,1949,2024,9,30,9
2024-09-30 10:11:11.083,20240930,09,ODI_SMS_OUT,/pps/sms,7386,7386,7386,0,7386,7386,7389,7162,2024,9,30,9
2024-09-30 10:17:51.846,20240930,09,ODI_RECHARGE,/pps/recharge_86,767,767,767,0,767,767,767,767,2024,9,30,9
2024-09-04 01:17:50.158,20240904,00,ODI_RECHARGE,/pps/recharge_86,267,267,267,0,267,267,267,267,2024,9,4,0
2024-09-04 01:45:19.778,20240904,00,ODI_DATA,/bscs/postpaid_data,1012916,0,1012916,0,1012916,1012916,1012916,1012916,2024,9,4,0
2024-09-04 01:11:52.333,20240904,00,ODI_DATA,/pps/data,2116157,2116157,2116157,0,2116157,2116157,1999302,1999302,2024,9,4,0
2024-09-04 01:11:02.129,20240904,00,ODI_ROAMING_IN,/elink/roaming_in,16193,16191,16191,0,16191,16191,16191,14893,2024,9,4,0
2024-09-04 01:17:07.224,20240904,00,ODI_RECHARGE,/pps/recharge_82,270,270,270,0,270,270,270,270,2024,9,4,0
2024-09-04 01:20:13.464,20240904,00,ODI_RECHARGE,/pps/recharge_83,4598,4598,4598,0,4598,4598,4598,4598,2024,9,4,0
2024-09-04 01:41:52.634,20240904,00,ODI_ROAMING_OUT,/bscs/roaming_out,193,0,193,0,193,193,193,193,2024,9,4,0
2024-09-04 01:42:38.858,20240904,00,ODI_SMS_OUT,/bscs/sms_out,50888,0,50888,0,50888,50888,50888,43780,2024,9,4,0
2024-09-04 01:18:19.78,20240904,00,ODI_RECHARGE,/pps/recharge_85,2395,2395,2395,0,2395,2395,2395,2395,2024,9,4,0
2024-09-04 01:18:06.35,20240904,00,ODI_RECHARGE,/pps/recharge_811,10,10,10,0,10,10,10,10,2024,9,4,0
2024-09-04 01:17:59.323,20240904,00,ODI_RECHARGE,/pps/recharge_89,1021,1021,1021,0,1021,1021,1021,1021,2024,9,4,0
2024-09-04 01:11:20.895,20240904,00,ODI_SMS_OUT,/pps/sms,16826,16826,16826,0,16826,16826,16826,16235,2024,9,4,0
2024-09-04 01:11:32.075,20240904,00,ODI_PREPAID_VOICE,/pps/voice,418810,418810,418810,0,418810,418810,418810,418803,2024,9,4,0
2024-09-04 01:20:16.347,20240904,00,ODI_RECHARGE,/pps/recharge_84,158,158,158,0,158,158,158,158,2024,9,4,0
2024-09-04 01:42:39.662,20240904,00,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,119308,0,119308,0,119308,119308,119308,119308,2024,9,4,0
2024-09-04 01:17:34.061,20240904,00,ODI_RECHARGE,/pps/recharge_81,27693,27693,27693,0,27693,27693,27693,27693,2024,9,4,0
2024-09-04 02:18:03.135,20240904,01,ODI_RECHARGE,/pps/recharge_85,1524,1524,1524,0,1524,1524,1524,1524,2024,9,4,1
2024-09-04 03:05:14.854,20240904,01,CEM_NEWCUST,/otarie/NewCust,168732646,0,168706672,0,168706672,168706672,168706672,168706672,2024,9,4,1
2024-09-04 02:11:42.938,20240904,01,ODI_DATA,/pps/data,1530388,1530388,1530388,0,1530388,1530388,1454866,1454866,2024,9,4,1
2024-09-04 02:17:42.665,20240904,01,ODI_RECHARGE,/pps/recharge_86,180,180,180,0,180,180,180,180,2024,9,4,1
2024-09-04 02:17:04.16,20240904,01,ODI_RECHARGE,/pps/recharge_811,10,10,10,0,10,10,10,10,2024,9,4,1
2024-09-04 02:17:27.663,20240904,01,ODI_RECHARGE,/pps/recharge_81,14411,14411,14411,0,14411,14411,14411,14411,2024,9,4,1
2024-09-04 02:42:05.538,20240904,01,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,54984,0,54984,0,54984,54984,54984,54984,2024,9,4,1
2024-09-04 02:17:13.703,20240904,01,ODI_RECHARGE,/pps/recharge_89,420,420,420,0,420,420,420,420,2024,9,4,1
2024-09-04 02:17:09.478,20240904,01,ODI_RECHARGE,/pps/recharge_87,2,2,2,0,2,2,2,2,2024,9,4,1
2024-09-04 02:17:02.986,20240904,01,ODI_RECHARGE,/pps/recharge_82,280,280,280,0,280,280,280,280,2024,9,4,1
2024-09-04 02:17:02.711,20240904,01,ODI_RECHARGE,/pps/recharge_810,1,1,1,0,1,1,1,1,2024,9,4,1
2024-09-04 02:20:15.063,20240904,01,ODI_RECHARGE,/pps/recharge_84,51,51,51,0,51,51,51,51,2024,9,4,1
2024-09-04 02:44:49.327,20240904,01,ODI_DATA,/bscs/postpaid_data,729986,0,729986,0,729986,729986,729986,729986,2024,9,4,1
2024-09-04 02:11:26.396,20240904,01,ODI_PREPAID_VOICE,/pps/voice,223761,223761,223761,0,223761,223761,223761,223755,2024,9,4,1
2024-09-04 02:42:14.016,20240904,01,ODI_SMS_OUT,/bscs/sms_out,18521,0,18521,0,18521,18521,18521,13137,2024,9,4,1
2024-09-04 02:20:26.156,20240904,01,ODI_RECHARGE,/pps/recharge_83,1661,1661,1661,0,1661,1661,1661,1661,2024,9,4,1
2024-09-04 02:11:01.811,20240904,01,ODI_ROAMING_IN,/elink/roaming_in,13734,13734,13734,0,13734,13734,13734,12826,2024,9,4,1
2024-09-04 02:10:58.545,20240904,01,ODI_SMS_OUT,/pps/sms,10949,10949,10949,0,10949,10949,10951,10640,2024,9,4,1
2024-09-04 02:41:46.471,20240904,01,ODI_ROAMING_OUT,/bscs/roaming_out,94,0,94,0,94,94,94,94,2024,9,4,1
2024-09-04 11:11:55.971,20240904,10,ODI_DATA,/pps/data,1654257,1654257,1654257,0,1654257,1654257,1584917,1584917,2024,9,4,10
2024-09-04 11:44:49.212,20240904,10,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,1046688,0,1046688,0,1046688,1046688,1046688,1046688,2024,9,4,10
2024-09-04 11:18:03.928,20240904,10,ODI_RECHARGE,/pps/recharge_811,15,15,15,0,15,15,15,15,2024,9,4,10
2024-09-04 11:17:16.097,20240904,10,ODI_RECHARGE,/pps/recharge_81,30170,30170,30170,0,30170,30170,30170,30170,2024,9,4,10
2024-09-04 11:19:37.184,20240904,10,ODI_INTERCO,/ict/interco,814693,0,11163,0,11163,11163,11163,10857,2024,9,4,10
2024-09-04 11:17:55.296,20240904,10,ODI_RECHARGE,/pps/recharge_85,2513,2513,2513,0,2513,2513,2513,2513,2024,9,4,10
2024-09-04 11:17:21.268,20240904,10,ODI_RECHARGE,/pps/recharge_87,22,22,22,0,22,22,22,17,2024,9,4,10
2024-09-04 11:10:58.917,20240904,10,ODI_ROAMING_IN,/elink/roaming_in,48077,48070,48070,0,48070,48070,48070,43687,2024,9,4,10
2024-09-04 11:17:43.75,20240904,10,ODI_RECHARGE,/pps/recharge_89,4753,4753,4753,0,4753,4753,4753,4751,2024,9,4,10
2024-09-04 11:11:14.169,20240904,10,ODI_SMS_OUT,/pps/sms,10376,10376,10376,0,10376,10376,10384,10011,2024,9,4,10
2024-09-04 11:17:11.268,20240904,10,ODI_RECHARGE,/pps/recharge_810,2,2,2,0,2,2,2,2,2024,9,4,10
2024-09-04 11:17:58.844,20240904,10,ODI_RECHARGE,/pps/recharge_82,270,270,270,0,270,270,270,270,2024,9,4,10
2024-09-04 11:19:59.477,20240904,10,ODI_RECHARGE,/pps/recharge_83,10034,10034,10034,0,10034,10034,10034,10034,2024,9,4,10
2024-09-04 11:45:56.045,20240904,10,ODI_DATA,/bscs/postpaid_data,1402013,0,1402013,0,1402013,1402013,1402013,1402013,2024,9,4,10
2024-09-04 11:18:17.281,20240904,10,ODI_RECHARGE,/pps/recharge_86,420,420,420,0,420,420,420,420,2024,9,4,10
2024-09-04 11:19:32.721,20240904,10,ODI_RECHARGE,/pps/recharge_84,466,466,466,0,466,466,466,466,2024,9,4,10
2024-09-04 11:41:59.588,20240904,10,ODI_ROAMING_OUT,/bscs/roaming_out,2881,0,2881,0,2881,2881,2881,2881,2024,9,4,10
2024-09-04 11:11:56.385,20240904,10,ODI_PREPAID_VOICE,/pps/voice,960311,960311,960311,0,960311,960311,960311,960302,2024,9,4,10
2024-09-04 11:42:42.111,20240904,10,ODI_SMS_OUT,/bscs/sms_out,160620,0,160620,0,160620,160620,160620,88736,2024,9,4,10
2024-09-04 12:17:51.649,20240904,11,ODI_RECHARGE,/pps/recharge_86,454,454,454,0,454,454,454,454,2024,9,4,11
2024-09-04 12:46:10.651,20240904,11,ODI_DATA,/bscs/postpaid_data,1532632,0,1532632,0,1532632,1532632,1532632,1532632,2024,9,4,11
2024-09-04 12:45:18.707,20240904,11,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,1198072,0,1198072,0,1198072,1198072,1198072,1198072,2024,9,4,11
2024-09-04 12:41:59.974,20240904,11,ODI_ROAMING_OUT,/bscs/roaming_out,3099,0,3099,0,3099,3099,3099,3099,2024,9,4,11
2024-09-04 12:19:44.424,20240904,11,ODI_RECHARGE,/pps/recharge_84,604,604,604,0,604,604,604,604,2024,9,4,11
2024-09-04 12:18:00.252,20240904,11,ODI_RECHARGE,/pps/recharge_82,337,337,337,0,337,337,337,337,2024,9,4,11
2024-09-04 12:17:17.678,20240904,11,ODI_RECHARGE,/pps/recharge_89,5820,5820,5820,0,5820,5820,5820,5820,2024,9,4,11
2024-09-04 12:11:27.027,20240904,11,ODI_PREPAID_VOICE,/pps/voice,1224873,1224873,1224873,0,1224873,1224873,1224873,1224868,2024,9,4,11
2024-09-04 12:11:06.768,20240904,11,ODI_ROAMING_IN,/elink/roaming_in,48849,48833,48833,0,48833,48833,48833,44483,2024,9,4,11
2024-09-04 12:20:49.453,20240904,11,ODI_RECHARGE,/pps/recharge_83,13465,13465,13465,0,13465,13465,13465,13465,2024,9,4,11
2024-09-04 12:17:26.367,20240904,11,ODI_RECHARGE,/pps/recharge_81,37397,37397,37397,0,37397,37397,37397,37397,2024,9,4,11
2024-09-04 12:11:12.197,20240904,11,ODI_SMS_OUT,/pps/sms,13953,13953,13953,0,13953,13953,13960,13463,2024,9,4,11
2024-09-04 12:17:56.72,20240904,11,ODI_RECHARGE,/pps/recharge_85,3219,3219,3219,0,3219,3219,3219,3219,2024,9,4,11
2024-09-04 12:11:41.252,20240904,11,ODI_DATA,/pps/data,1941797,1941797,1941797,0,1941797,1941797,1855216,1855216,2024,9,4,11
2024-09-04 12:42:32.996,20240904,11,ODI_SMS_OUT,/bscs/sms_out,144244,0,144244,0,144244,144244,144244,88699,2024,9,4,11
2024-09-04 12:17:03.444,20240904,11,ODI_RECHARGE,/pps/recharge_811,15,15,15,0,15,15,15,15,2024,9,4,11
2024-09-04 12:37:18.093,20240904,11,SMC_HEAVYUSERS,/smc/heavyusers,8313404,0,8313403,0,8313403,8313403,8313403,8313403,2024,9,4,11
2024-09-04 12:17:13.268,20240904,11,ODI_RECHARGE,/pps/recharge_87,16,16,16,0,16,16,16,16,2024,9,4,11
